book,chapter,names
3,3,Munug
3,3,Brid
3,3,Tahl
3,3,Twist
3,3,Blessed
3,3,Crippled God
3,3,Ben Adaephon Delat
3,3,Togg
3,3,Ganoes Stabro Paran
3,3,Sorry
3,3,Aparal Forge
3,3,Pannion Seer
3,3,Whiskeyjack
3,3,Caladan Brood
3,3,Chained
3,3,Mother
3,3,Beru
3,3,T'riss
3,3,Dreams
3,3,Trotts
3,3,Laseen
3,3,Best
3,3,Anomander Rake
3,3,Blind
3,3,Mallet
3,3,Hedge
3,3,Tavore Paran
3,3,Clam
3,3,Antsy
3,3,Detoran
3,3,Sheltatha Lore
3,3,Malle
3,3,Tattersail
3,4,Caladan Brood
3,4,Dujek Onearm
3,4,Mhybe
3,4,Kallor
3,4,Korlat
3,4,Laseen
3,4,Silverfox
3,4,Mother
3,4,Whiskeyjack
3,4,Artanthos
3,4,Twist
3,4,Outrider
3,4,Outrider Hurlochel
3,4,Hurlochel
3,4,Prince
3,4,Pannion Seer
3,4,Brid
3,4,Generous
3,4,Gran
3,4,Anomander Rake
3,4,Crone
3,4,Baruk
3,4, Dark
3,4,Sandalath Drukorlat
3,4,Bird
3,4,Hood
3,4,Fiddler
3,4,Hedge
3,4,Jelarkan
3,4,Tene Baralta
3,4,Torn
3,4,List
3,4,Kulpath
3,4,Touch
3,4,Tattersail
3,4,Nightchill
3,4,K'rul
3,4,Bellurdan
3,4,Tayschrenn
3,4,Ammanas
3,4,Ganoes Stabro Paran
3,4,Sorrow
3,4,Ben Adaephon Delat
3,4,Crippled God
3,4,Tennes
3,4,Logros
3,4,Hairlock
3,4,Mallet
3,5,Nightchill
3,5,Draconus
3,5,Nights
3,5,K'rul
3,5,Harllo
3,5,Stonny Menackis
3,5,Gruntle
3,5,Hood
3,5,Bauchelain
3,5,Korbal
3,5,Korbal Broach
3,5,Emancipor
3,5,Emancipor Reese
3,5,Broach
3,5,Reese
3,5,Buke
3,5,Beru
3,5,Tene Baralta
3,5,Murk
3,5,Vorcan
3,5,Blind
3,5,Lethro
3,5,List
3,5,Mowri
3,5,Togg
3,5,Ben Adaephon Delat
3,5,Tennes
3,5,Adaephon
3,5,Dreams
3,5,Ganoes Stabro Paran
3,5,Brid
3,5,Dujek Onearm
3,5,Whiskeyjack
3,5,Caladan Brood
3,5,Mallet
3,5,Spindle
3,5,Ammanas
3,5,Laseen
3,5,Tattersail
3,5,Malle
3,5,Kallor
3,5,Hint
3,5,Maybe
3,5,Vesti
3,5,Rott
3,5,T'riss
3,5,Tavore Paran
3,5,Felisin Paran
3,5,Sheltatha Lore
3,5,Lorn
3,5,Sorry
3,5,Death
3,5,Silverfox
3,5,Mhybe
3,5,Anomander Rake
3,5,Korlat
3,5,Antsy
3,5,Picker
3,5,Detoran
3,5,Blend
3,5,Trotts
3,5,Hedge
3,5,Mother
3,5,Fiddler
3,5,Yedan Derryg
3,5,Grum
3,5,Brill
3,5,Bellurdan
3,5,Tayschrenn
3,5,Pannion Seer
3,5,Cotillion
3,5,Knight
3,5,Aimless
3,6,Envy
3,6,Grum
3,6,Toc the Younger
3,6,Gran
3,6,Seguleh
3,6,Onos T'oolan
3,6,Hood
3,6,Chal
3,6,Garath
3,6,Baaljagg
3,6,Senu
3,6,Thurule
3,6,Edge
3,6,Anomander Rake
3,6,Caladan Brood
3,6,T'riss
3,6,Dreams
3,6,Osseric
3,6,Stone
3,6,Pannion Seer
3,6,Maybe
3,6,Mistress
3,6,Chained
3,6,Whiskeyjack
3,6,Ben Adaephon Delat
3,6,Hairlock
3,6,Tattersail
3,6,Mallet
3,6,Malle
3,6,Ganoes Stabro Paran
3,6,Kalam Mekhar
3,6,Silverfox
3,6,Nightchill
3,6,Crippled God
3,6,Aparal Forge
3,6,Spindle
3,6,Dujek Onearm
3,6,Artanthos
3,6,Twist
3,6,Ammanas
3,6,Kallor
3,6,Generous
3,6,Stub
3,6,Mhybe
3,6,Korlat
3,6,Bellurdan
3,6,Tayschrenn
3,6,Laseen
3,6,Hurlochel
3,6,Hooded
3,6,Hooded One
3,6,Kruppe
3,6,Crone
3,6,Murillio
3,6,Meese
3,6,Coll
3,6,Estraysian
3,6,Estraysian D'Arle
3,6,D'Arle
3,6,Baruk
3,6,Ruffle
3,6,Challice
3,6,Hedge
3,6,Blend
3,6,Death
3,6,Herald
3,6,Cotillion
3,6,Voice
3,6,Picker
3,6,Carr
3,6,Brid
3,6,Trotts
3,6,Beru
3,6,Antsy
3,6,Mother
3,6,Simtal
3,6,Rallick Nom
3,6,Vorcan
3,6,Raest
3,6,Lorn
3,6,Lost
3,6,Sorrow
3,6,Knight
3,6,Tennes
3,6,Best
3,6,Yedan Derryg
3,7,Gruntle
3,7,Caladan Brood
3,7,Harllo
3,7,Stonny Menackis
3,7,Sunrise
3,7,K'rul
3,7,Twist
3,7,Nektara
3,7,Garno
3,7,Hood
3,7,Coll
3,7,Pannion Seer
3,7,T'riss
3,7,Dreams
3,7,Tene Baralta
3,7,Treach
3,7,Tiger
3,7,Summer
3,7,Buke
3,7,Breed
3,7,Hetan
3,7,Cafal
3,7,Netok
3,7,Fast
3,7,Talo Krafar
3,7,Bauchelain
3,7,Korbal
3,7,Korbal Broach
3,7,Broach
3,7,Party
3,7,Emancipor
3,7,Emancipor Reese
3,7,Reese
3,7,Undead
3,7,Beru
3,7,Ben Adaephon Delat
3,7,Coil
3,7,Malle
3,7,Matron
3,7,Blind
3,8,Fener
3,8,Summer
3,8,Yedan Derryg
3,8,Karnadas
3,8,Prince
3,8,Jelarkan
3,8,Brukhalian
3,8,Rath'Fener
3,8,Boar
3,8,Itkovian
3,8,Thrall
3,8,Rath'Treach
3,8,Tiger
3,8,Pannion Seer
3,8,Mane
3,8,Hood
3,8,Adaephon
3,8,Ben Adaephon Delat
3,8,Caladan Brood
3,8,Whiskeyjack
3,8,Knight
3,8,Dujek Onearm
3,8,Temple
3,8,Outrider
3,8,Sidlis
3,8,Recruit
3,8,Nakalian
3,8,Warleader Gall
3,8,Torun
3,8,Farakalian
3,8,Broad
3,8,Blind
3,8,Sever
3,8,Cotillion
3,8,Malle
3,8,Pran
3,8,Pran Chole
3,8,Kron
3,8,Chole
3,8,Bait
3,8,Hunter
3,8,K'ell
3,8,Morn
3,8,Seguleh
3,8,Toc the Younger
3,8,Baaljagg
3,8,Onos T'oolan
3,8,Envy
3,8,Garath
3,8,Senu
3,8,Thurule
3,8,Hairlock
3,8,Ganoes Stabro Paran
3,8,Strong
3,8,Cowl
3,8,Torn
3,8,Beru
3,8,Soft
3,8,Birds
3,8,Edge
3,8,Stone
3,8,Touch
3,8,Aral
3,8,Logros
3,8,Tendara
3,8,Iath
3,8,Treach
3,8,Talo Krafar
3,8,Ryllandaras
3,8,Messremb
3,8,Limbs
3,8,Generous
3,8,Kilava
3,8,Kilava 
3,8,Kilava Onass
3,8,Onass
3,8,Brother
3,8,Tavore Paran
3,8,Lorn
3,8,K'rul
3,8,Matron
3,8,Draconus
3,8,Crippled God
3,8,Lost
3,8,Mother
3,8,Sandalath Drukorlat
3,8,Anomander Rake
3,8,Osseric
3,8,Dessembrae
3,8,Chained
3,8,Bauchelain
3,8,Korbal
3,8,Korbal Broach
3,8,Broach
3,8,Undead
3,8,Hands
3,8,Voice
3,8,Rott
3,8,Bek Okhan
3,8,Bendal
3,8,Bendal Home
3,8,Okhan
3,8,Okral
3,8,Okral Lom
3,8,Home
3,8,Coll
3,8,Herald
3,8,Gethol
3,8,Gruntle
3,8,Stonny Menackis
3,8,Harllo
3,8,Netok
3,9,Gethol
3,9,Hood
3,9,Herald
3,9,Chained
3,9,Crippled God
3,9,Chains
3,9,Geth
3,9,Murillio
3,9,Kruppe
3,9,Ben Adaephon Delat
3,9,Coll
3,9,Whiskeyjack
3,9,Korlat
3,9,Truth
3,9,Anomander Rake
3,9,Crone
3,9,Knight
3,9,Ganoes Stabro Paran
3,9,Ammanas
3,9,Adaephon
3,9,Ben Adaephon Ben Adaephon Delat
3,9,Bellurdan
3,9,Nightchill
3,9,Tayschrenn
3,9,Stump
3,9,Dessembrae
3,9,Onos T'oolan
3,9,Kalam Mekhar
3,9,Mekhar
3,9,Kebharla
3,9,Hedge
3,9,Picker
3,9,Fiddler
3,9,Nubber
3,9,Scant
3,9,Bodyguard
3,9,Keluger
3,9,Worm
3,9,Worm of Autumn
3,9,Narkal
3,9,Ullan
3,9,Autumn
3,9,Etra
3,9,Biri
3,9,Gellid
3,9,Tennes
3,9,Temper
3,9,Death
3,9,Kala
3,9,Laseen
3,9,Brid
3,9,Silverfox
3,9,Kallor
3,9,Twist
3,9,Silann
3,9,Caladan Brood
3,9,Mhybe
3,9,Pran
3,9,Pran Chole
3,9,Chole
3,9,Tahl
3,9,Manek
3,9,Mane
3,9,Dreams
3,9,Antsy
3,9,Dujek Onearm
3,9,Maybe
3,9,Hare
3,9,Spindle
3,9,Boil
3,9,Trotts
3,9,Detoran
3,9,Mallet
3,9,Hands
3,9,Beru
3,9,Blend
3,9,Pannion Seer
3,9,Sorrow
3,9,Gran
3,9,Faint
3,9,Hairlock
3,9,Talamandas
4,1,Trull Sengar
4,1,Hands
4,1,Shorn
4,10,Bugg
4,10,Chains
4,10,Chained
4,10,Crippled God
4,10,Kalam Mekhar
4,10,Ben Adaephon Delat
4,10,Mekhar
4,10,Crow
4,10,Squint
4,10,Coltaine
4,10,Bellurdan
4,10,Cotillion
4,10,Tavore Paran
4,10,Ganoes Stabro Paran
4,10,Sha'ik
4,10,Carr
4,10,Hood
4,10,Beru
4,10,Ulfas
4,10,Irriz
4,10,Sorry
4,10,Sinn
4,10,Korbolo Dom
4,10,Kamist Reloe
4,10,Kindly
4,10,Fayelle
4,10,Hunt
4,10,List
4,10,Murk
4,10,Ammanas
4,10,Azalan
4,10,Apto
4,10,Swirl
4,10,Kala
4,10,Bell
4,10,Laseen
4,10,Dujek Onearm
4,10,Cord
4,10,Ebron
4,10,Shard
4,10,Lost
4,10,Limp
4,10,Maybe
4,10,Whiskeyjack
4,10,Crokus Younghand
4,10,Apsalar
4,10,Aval
4,10,Anomander Rake
4,10,Clam
4,10,Fingers
4,10,Darist
4,10,Baruk
4,10, Dark
4,10,Sandalath Drukorlat
4,10,Mowri
4,10,Death
4,10,Onrack T'emlava
4,10,Trull Sengar
4,10,Logros
4,10,Mother
4,10,Torn
4,10,Dessimbelackis
4,10,Faint
4,10,Warleader Gall
4,10,Enias
4,10,Orenas
4,10,Malachar
4,10,Jorrude
4,10,Monok
4,10,Monok Ochem
4,10,Ochem
4,10,Ibra
4,10,Ibra Gholan
4,10,Gholan
4,10,Osseric
4,11,Karsa Orlong
4,11,Bairoth Gild
4,11,Delum
4,11,Delum Thord
4,11,Thord
4,11,Broad
4,11,Urugal
4,11,Leoman
4,11,Toblakai
4,11,Heboric Light Touch
4,11,Hands
4,11,Sha'ik
4,11,Tavore Paran
4,11,Korbolo Dom
4,11,Ganoes Stabro Paran
4,11,Mathok
4,11,Bidithal
4,11,Consort
4,11,L'oric
4,11,Chains
4,11,Febryl
4,11,List
4,11,Tight
4,11,Felisin Paran
4,11,Kamist Reloe
4,11,Nether
4,11,Coltaine
4,11,Thal
4,11,Ugarat
4,11,Logros
4,11,Calm
4,11,Grief
4,11,Felisin Paran Younger
4,11,Death
4,11,Best
4,11,Laseen
4,11,Touch
4,11,Jade
4,11,Dela
4,11,Anomander Rake
4,11,Ammanas
4,11,Mother
4,11,Brid
4,11,Pannion Seer
4,11,Hood
4,11,Kimloc
4,11,Crippled God
4,11,Whirlwind
4,11,Whirlwind 
4,11,Talo Krafar
4,11,Whiskeyjack
4,11,Dujek Onearm
4,11,Mallick Rel
4,11,Pormqual
4,11,Fayelle
4,12,Dawn
4,12,Gamet
4,12,Tavore Paran
4,12,Coltaine
4,12,Ganoes Stabro Paran
4,12,Tene Baralta
4,12,Sha'ik
4,12,Crow
4,12,Vatha
4,12,Temul
4,12,Duiker
4,12,Gesler
4,12,Fiddler
4,12,Hood
4,12,Maybe
4,12,Whiskeyjack
4,12,Dujek Onearm
4,12,Korbolo Dom
4,12,Stormy
4,12,Tarr
4,12,Beru
4,12,Laseen
4,12,Fourteen
4,12,Brid
4,12,Koryk
4,12,Smiles
4,12,Sorry
4,12,Bottle
4,12,Cuttle
4,12,Hedge
4,12,Truth
4,12,Bult
4,12,Ammanas
4,12,Lull
4,12,Urko Crust
4,12,Borduke
4,12,Bordu
4,12,Balgrid
4,12,Lutes
4,12,Best
4,12,Drin
4,12,Tavos
4,12,Tavos Pond
4,12,Pond
4,12,Ben Adaephon Delat
4,12,Ranal
4,12,Keneb
4,12,Topper
4,12,Tayschrenn
4,12,List
4,12,Nast
4,12,Chenned
4,12,Mincer
4,12,Nether
4,12,Lorn
4,12,Felisin Paran
4,12,Pannion Seer
4,12,Tiger
4,12,Treach
4,12,Summer
4,12,T'amber
4,12,Trotts
4,12,Mallet
4,12,Picker
4,13,Glisten
4,13,Crokus Younghand
4,13,Darist
4,13,Aros
4,13,Grief
4,13,Anomander Rake
4,13,Hood
4,13,Apsalar
4,13,Ben Adaephon Delat
4,13,Keth
4,13,Andarist
4,13,Phaed
4,13,Rallick Nom
4,13,Cotillion
4,13,Ammanas
4,13,Dessembrae
4,13,Gentur
4,13,Mudslinger
4,13,T'riss
4,13,Dreams
4,13,Blind
4,13,Beru
4,13,Faint
4,13,Carr
4,13,Kalam Mekhar
4,13,Cord
4,13,Brid
4,13,Topper
4,13,Tavore Paran
4,13,Laseen
4,13,Ganoes Stabro Paran
4,13,Irriz
4,13,Kala
4,13,Sinn
4,13,Ebron
4,13,Freedom
4,13,List
4,13,Fill
4,13,Mekhar
4,13,Limbs
4,13,Lucky
4,13,Iskaral Pust
4,13,Healing
4,13,Hunt
4,13,Mogora
4,13,Onrack T'emlava
4,13,Wither
4,13,Trull Sengar
4,13,Monok
4,13,Monok Ochem
4,13,Ochem
4,13,Ibra
4,13,Ibra Gholan
4,13,Gholan
4,13,Jorrude
4,13,Osseric
4,13,Undead
4,13,Enias
4,13,Gran
4,13,Haran
4,13,Haran Epal
4,13,Olar
4,13,Olar Shayn
4,13,Epal
4,13,Shayn
4,13,Fingers
4,13,Logros
4,13,Sechul Lath
4,13,Little
4,13,Lostara
4,13,Lostara Yil
4,13,Yedan Derryg
4,13,Pearl
4,13,Cough
4,13,Chains
4,13,Lost
4,13,Blank
4,13,Rott
4,13,Home
4,14,Korbolo Dom
4,14,Sha'ik
4,14,Heboric Light Touch
4,14,Hands
4,14,Leoman
4,14,Flails
4,14,Mathok
4,14,Tavore Paran
4,14,Ganoes Stabro Paran
4,14,Dujek Onearm
4,14,Febryl
4,14,Toblakai
4,14,L'oric
4,14,Bidithal
4,14,Little
4,14,Whirlwind
4,14,Whirlwind 
4,14,Hood
4,14,Chains
4,14,Felisin Paran
4,14,Felisin Paran Younger
4,14,Heboric Light Touch Heboric Light Touch
4,14,Sweetest
4,14,Karsa Orlong
4,14,Osseric
4,14,Anomander Rake
4,14,Envy
4,14,Caladan Brood
4,14,T'riss
4,14,Dreams
4,14,Marble
4,14,Mistress
4,14,Crippled God
4,14,Lean
4,14,Twist
4,14,Treach
4,14,Gran
4,15,Fourteen
4,15,Karsa Orlong
4,15,Bairoth Gild
4,15,Delum
4,15,Delum Thord
4,15,Thord
4,15,Toblakai
4,15,Ryllandaras
4,15,Faint
4,15,Mappo
4,15,Icarium
4,15,Sha'ik
4,15,Little
4,15,Mappo Runt
4,15,Runt
4,15,Ugarat
4,15,Hood
4,15,Urko Crust
4,15,Birds
4,15,Urugal
4,15,Shard
4,15,Torn
4,15,Logros
4,15,Gran
4,15,Aramala
4,15,Sheltatha Lore
4,15,Urugal the Woven
4,15,Beroke
4,15,Soft
4,15,Beroke Soft 
4,15,Kahlb
4,15,Kahlb the Silent 
4,15,Thenik
4,15,Thenik the 
4,15,Halad
4,15,Halad the Giant
4,15,Woven
4,15,Giant
4,15,Sever
4,15,Crippled God
4,16,Vatha
4,16,Fiddler
4,16,Tath
4,16,Smiles
4,16,Bottle
4,16,Gesler
4,16,Borduke
4,16,Ben Adaephon Delat
4,16,Tarr
4,16,Cuttle
4,16,Hood
4,16,Koryk
4,16,Crow
4,16,Beru
4,16,Tavore Paran
4,16,Gamet
4,16,Nether
4,16,Temul
4,16,Keneb
4,16,Ranal
4,16,Ganoes Stabro Paran
4,16,Warleader Gall
4,16,Korbolo Dom
4,16,T'riss
4,16,Dreams
4,16,Imrahl
4,16,Coltaine
4,16,Coll
4,16,Warchief
4,16,Fourteen
4,16,Sorry
4,16,Blistig
4,16,Stormy
4,16,Brid
4,16,Kalam Mekhar
4,16,Laseen
4,16,Truth
4,16,Roach
4,16,Poliel
4,16,Lost
4,16,List
4,16,Maybe
4,16,Sormo E'nath
4,16,Tene Baralta
4,16,Hands
4,16,Admiral Nok
4,16,Sha'ik
4,17,Kalam Mekhar
4,17,Iskaral Pust
4,17,Faint
4,17,Maybe
4,17,Mogora
4,17,Chase
4,17,Ammanas
4,17,Hood
4,17,Swirl
4,17,Mekhar
4,17,Fast
4,17,Apsalar
4,17,Crokus Younghand
4,17,Cotillion
4,17,Dessembrae
4,17,Hawl
4,17,Laseen
4,17,Talo Krafar
4,17,Stub
4,17,Darist
4,17,Tayschrenn
4,17,Dujek Onearm
4,17,Lostara
4,17,Pearl
4,17,Birds
4,17,Gryllen
4,17,Clam
4,17,Felisin Paran
4,17,Stormy
4,17,Truth
4,17,Heboric Light Touch
4,17,Kulp
4,17,Baudin
4,17,Gesler
4,17,Touch
4,17,Sha'ik
4,17,Onrack T'emlava
4,17,Thal
4,17,Absi
4,17,Logros
4,17,Onos T'oolan
4,17,Kilava
4,17,Trull Sengar
4,17,Soft
4,17,Monok
4,17,Monok Ochem
4,17,Ibra
4,17,Ibra Gholan
4,17,Ochem
4,17,Gholan
4,17,Malachar
4,17,Jorrude
4,17,Enias
4,17,Orenas
4,17,Osseric
4,17,Maker
4,17,Icarium
4,18,Mother
4,18,Karsa Orlong
4,18,Bairoth Gild
4,18,Delum
4,18,Delum Thord
4,18,Thord
4,18,Urugal
4,18,Stone
4,18,Circle
4,18,Crippled God
4,18,Trull Sengar
4,18,Onrack T'emlava
4,18,Wolves
4,18,Bent
4,18,Toblakai
4,18,Aramala
4,18,Little
4,18,Cynnigig
4,18,Phyrlis
4,18,Branch
4,18,Hunt
4,18,Mappo
4,18,Mappo Runt
4,18,Icarium
4,18,Runt
4,18,Stream
4,18,Stall
4,18,Broad
4,18,Gran
4,18,Chains
4,19,Whirlwind
4,19,Hood
4,19,Tavore Paran
4,19,Felisin Paran
4,19,Kenussen
4,19,Ganoes Stabro Paran
4,19,Sha'ik
4,19,Mathok
4,19,Korbolo Dom
4,19,Toblakai
4,19,Leoman
4,19,Whirlwind 
4,19,Chains
4,19,Laseen
4,19,L'oric
4,19,Heboric Light Touch
4,19,Hands
4,19,Kamist Reloe
4,19,Fayelle
4,19,Henaras
4,19,Febryl
4,19,Bidithal
4,19,Mistress
4,19,Coltaine
4,19,Pormqual
4,19,Dessembrae
4,19,Onos T'oolan
4,19,Dujek Onearm
4,19,Warchief
4,19,Admiral Nok
4,19,Bugg
4,19,Mallick Rel
4,19,Corabb Bhilan Thenu'alas
4,19,Corabb Bhilan Thenu'alas Thenu'alas
4,19,Flails
4,19,Thenu'alas
4,19,Vatha
4,19,Shrouded
4,19,Sheltatha Lore
4,19,Mother
4,19,Whiskeyjack
4,19,Osseric
4,19,Temple
4,19,Beneth
4,19,Baudin
4,19,Kulp
4,19,Treach
4,19,Felisin Paran Ganoes Stabro Paran
4,19,Felisin Paran Younger
4,19,Gris
4,19,Sormo E'nath
4,19,Topper
4,19,Scillara
4,19,Bala
4,19,Touch
4,19,Measure
4,19,Dawn
4,19,Cotillion
4,19,Lutes
4,19,Borduke
4,19,Maybe
4,19,Hubb
4,19,Little
4,19,Burnt
4,2,Urugal
4,2,Urugal the Woven
4,2,Woven
4,2,Karsa Orlong
4,2,Synyg
4,2,Pahlk
4,2,Delum
4,2,Delum Thord
4,2,Bairoth Gild
4,2,Thord
4,2,Pahlk Karsa Orlong
4,2,Dayliss
4,2,Beroke
4,2,Soft
4,2,Beroke Soft 
4,2,Kahlb
4,2,Kahlb the Silent 
4,2,Beroke Soft Voice
4,2,Thenik
4,2,Thenik the 
4,2,Halad
4,2,Freedom
4,2,Urual
4,2,Moss
4,2,Haran
4,2,Summer
4,2,Thek
4,2,Thek Ist
4,2,Emroth
4,2,Mist
4,2,Mother
4,2,Calm
4,2,Winter
4,2,Belie
4,2,Chal
4,2,Anger
4,2,Best
4,2,Bell
4,20,Grub
4,20,Onos T'oolan
4,20,Gamet
4,20,Tavore Paran
4,20,Ganoes Stabro Paran
4,20,Temul
4,20,Tene Baralta
4,20,Sha'ik
4,20,Vatha
4,20,Warleader Gall
4,20,Dessembrae
4,20,Fiddler
4,20,Gesler
4,20,Borduke
4,20,Bordu
4,20,Birds
4,20,Cuttle
4,20,Maybe
4,20,Bottle
4,20,Tarr
4,20,Fourteen
4,20,Smiles
4,20,Hunt
4,20,Keneb
4,20,Ranal
4,20,Stormy
4,20,Hood
4,20,Tavos
4,20,Tavos Pond
4,20,Sands
4,20,Pond
4,20,Summer
4,20,Treach
4,20,T'riss
4,20,Dreams
4,20,Lutes
4,20,Balgrid
4,20,Koryk
4,20,Hubb
4,20,Truth
4,20,Hedge
4,20,Nether
4,20,Corabb Bhilan Thenu'alas
4,20,Corabb Bhilan Thenu'alas Thenu'alas
4,20,Leoman
4,20,Thenu'alas
4,20,Flails
4,20,Laseen
4,20,Mistress
4,20,Dujek Onearm
4,20,Admiral Nok
4,20,Coltaine
4,20,Polielmane
4,20,Pormqual
4,20,Korbolo Dom
4,20,Whiskeyjack
4,20,Warchief
4,20,List
4,20,Pella
4,20,Cora
4,21,Crokus Younghand
4,21,Apsalar
4,21,Aval
4,21,Dessembrae
4,21,Anomander Rake
4,21,Ammanas
4,21,of High House Shadow
4,21,Kruppe
4,21,Cotillion
4,21,Laseen
4,21,Hood
4,21,Darist
4,21,Blind
4,21,Trull Sengar
4,21,Onrack T'emlava
4,21,Olar
4,21,Olar Ethil
4,21,Kilava
4,21,Monok
4,21,Monok Ochem
4,21,Hentos
4,21,Hentos Ilm
4,21,Bena
4,21,Ay Estos
4,21,Absi
4,21,Ethil
4,21,Logros
4,21,Ochem
4,21,Estos
4,21,Kron
4,21,Ibra
4,21,Ibra Gholan
4,21,Gholan
4,21,Maybe
4,21,List
4,21,Onrack T'emlava 
4,21,Rail
4,21,Haran
4,21,Summer
4,21,Death
4,21,Generous
4,21,Lostara
4,21,Lostara Yil
4,21,Pearl
4,21,Sha'ik
4,21,Toblakai
4,21,Felisin Paran
4,21,Felisin Paran Ganoes Stabro Paran
4,21,Ganoes Stabro Paran
4,21,Coltaine
4,21,Pormqual
4,21,Lost
4,21,Leoman
4,21,Flails
4,21,Tavore Paran
4,21,Talo Krafar
4,21,Leath
4,21,Kalam Mekhar
4,21,Mekhar
4,21,Whirlwind
4,21,Dessimbelackis
4,21,Kala
4,21,Yara
4,21,Iskaral Pust
4,21,Admiral Nok
4,22,Febryl
4,22,Whirlwind
4,22,Sha'ik
4,22,Enqura
4,22,Ugarat
4,22,Dessembrae
4,22,Ammanas
4,22,Korbolo Dom
4,22,Mallick Rel
4,22,Bugg
4,22,Laseen
4,22,Pormqual
4,22,Coltaine
4,22,Kamist Reloe
4,22,Dessimbelackis
4,22,Best
4,22,L'oric
4,22,Felisin Paran
4,22,Heboric Light Touch
4,22,T'riss
4,22,Osseric
4,22,Dreams
4,22,Coll
4,22,Leath
4,22,Toblakai
4,22,Karas
4,22,Malle
4,22,Hunter
4,22,Anomander Rake
4,22,K'ell
4,22,Mother
4,22,Sandalath Drukorlat
4,22,Polielfrog
4,22,Tavore Paran
4,22,Whirlwind 
4,22,Fayelle
4,22,Henaras
4,22,Ganoes Stabro Paran
4,22,Mathok
4,22,Bidithal
4,22,Hands
4,22,Tiger
4,22,Treach
4,22,Summer
4,22,Hood
4,22,Scillara
4,22,Drin
4,22,Fill
4,22,Dawn
4,22,Leoman
4,22,Corabb Bhilan Thenu'alas
4,22,Corabb Bhilan Thenu'alas Thenu'alas
4,22,Thenu'alas
4,22,Warleader Gall
4,22,Broad
4,22,Karsa Orlong
4,22,Thal
4,22,Chains
4,22,Crippled God
4,23,Fiddler
4,23,Balm
4,23,Deadsmell
4,23,Throatslitter
4,23,Widdershins
4,23,Galt
4,23,Lobe
4,23,Moak
4,23,Burnt
4,23,Stacker
4,23,Thom
4,23,Thom Tissy
4,23,Tulip
4,23,Ramp
4,23,Able
4,23,Tissy
4,23,Flashwit
4,23,Bowl
4,23,Shortnose
4,23,Uru Hela
4,23,Hela
4,23,Polielmane
4,23,Keneb
4,23,Ranal
4,23,Gesler
4,23,Borduke
4,23,Bredd
4,23,Mosel
4,23,Sobelone
4,23,Tugg
4,23,Tavore Paran
4,23,Ganoes Stabro Paran
4,23,Sha'ik
4,23,Maybe
4,23,Dujek Onearm
4,23,Tayschrenn
4,23,Cuttle
4,23,Bottle
4,23,Ben Adaephon Delat
4,23,Whiskeyjack
4,23,Gran
4,23,Hood
4,23,Cotillion
4,23,Smiles
4,23,Voice
4,23,Gamet
4,23,Felisin Paran
4,23,Grub
4,23,Temul
4,23,Tene Baralta
4,23,Blistig
4,23,Nether
4,23,Outrider
4,23,Laseen
4,23,Korbolo Dom
4,23,List
4,23,Cull
4,23,Stormy
4,23,Dessembrae
4,23,Crust
4,23,Urko Crust
4,23,Karas
4,24,Hood
4,24,T'riss
4,24,Osseric
4,24,Anomander Rake
4,24,Caladan Brood
4,24,Dreams
4,24,Crippled God
4,24,Crokus Younghand
4,24,Apsalar
4,24,Mogora
4,24,Kalam Mekhar
4,24,Ammanas
4,24,Cotillion
4,24,Mekhar
4,24,Sha'ik
4,24,Iskaral Pust
4,24,Trull Sengar
4,24,Ibra
4,24,Ibra Gholan
4,24,Monok
4,24,Monok Ochem
4,24,Onrack T'emlava
4,24,Gholan
4,24,Ochem
4,24,Onrack T'emlava 
4,24,Chained
4,24,Shorn
4,24,Pearl
4,24,Lostara
4,24,Tavore Paran
4,24,Ganoes Stabro Paran
4,24,Clam
4,24,Talo Krafar
4,24,Laseen
4,24,Buri
4,24,Lostara Yil
4,24,Carr
4,24,Whiskeyjack
4,24,Mallet
4,24,Fiddler
4,24,Gran
4,24,Ben Adaephon Delat
4,24,Stone
4,24,Logros
4,24,Panek
4,25,Gamet
4,25,Tavore Paran
4,25,Keneb
4,25,Ganoes Stabro Paran
4,25,Korbolo Dom
4,25,Sha'ik
4,25,Nether
4,25,Kamist Reloe
4,25,Talo Krafar
4,25,Fiddler
4,25,Voice
4,25,Bottle
4,25,Faint
4,25,Cuttle
4,25,Tarr
4,25,Hood
4,25,Brid
4,25,Koryk
4,25,Gesler
4,25,Roach
4,25,Kimloc
4,25,Maybe
4,25,Hedge
4,25,Kalam Mekhar
4,25,Mekhar
4,25,Corabb Bhilan Thenu'alas
4,25,Leoman
4,25,Cora
4,25,Mathok
4,25,Heboric Light Touch
4,25,Treach
4,25,Scillara
4,25,Sheltatha Lore
4,25,L'oric
4,25,Felisin Paran
4,25,Felisin Paran Younger
4,25,Laseen
4,25,Chains
4,25,Bidithal
4,25,Mother
4,25,Hoarder
4,25,Boil
4,25,Corabb Bhilan Thenu'alas Thenu'alas
4,25,Thenu'alas
4,25,Flails
4,25,Whirlwind 
4,25,Henaras
4,25,Gran
4,25,Whirlwind
4,25,Polielfrog
4,25,Jorrude
4,25,Brother
4,25,Enias
4,25,Malachar
4,25,Osseric
4,25,Karsa Orlong
4,26,Febryl
4,26,Sha'ik
4,26,Korbolo Dom
4,26,Kamist Reloe
4,26,Tavore Paran
